schoolID,regionID,studentID,transferDate
85,2,53437,2018-11-22
280,3,99793,2021-11-02
267,4,22747,2022-04-10
325,2,80511,2022-09-15
248,3,28802,2023-04-30
71,4,91329,2018-08-19
15,3,82068,2022-05-23
37,2,64707,2023-02-17
109,1,37763,2023-05-05
218,3,19269,2022-09-04
202,3,14272,2022-03-31
309,1,27662,2021-10-22
326,1,7871,2021-04-07
94,2,85123,2018-12-06
38,4,71709,2021-01-11
280,3,12704,2018-08-23
148,3,68887,2021-01-17
191,3,49655,2019-12-20
222,1,69692,2020-10-09
56,2,74971,2022-05-11
91,2,65106,2020-01-04
75,4,96097,2019-10-15
8,3,54227,2020-01-23
250,2,87024,2020-05-14
221,2,102858,2019-03-16
262,2,28140,2021-11-18
73,4,59308,2021-08-21
248,3,68817,2020-01-07
303,2,61375,2021-06-14
90,3,27296,2020-05-03
258,4,80706,2023-04-24
93,2,19388,2018-11-07
59,1,97926,2020-06-23
272,2,97452,2021-11-08
247,4,51144,2019-04-16
57,4,69268,2023-01-07
261,4,46869,2019-09-24
182,2,70835,2020-10-19
198,4,18791,2021-12-25
2,2,56561,2019-10-13
276,1,47970,2019-06-11
170,4,20084,2021-04-07
7,3,2361,2021-03-22
104,2,52717,2021-04-30
117,4,48148,2022-10-06
256,3,55152,2019-04-03
302,2,56360,2019-01-05
67,3,18451,2020-05-03
290,1,86389,2021-09-07
128,3,102850,2020-02-24
69,2,99028,2022-09-10
165,2,66678,2019-11-15
231,1,45406,2019-02-26
175,1,46841,2019-07-01
24,4,50905,2022-10-03
114,4,75488,2020-04-05
227,4,91286,2021-10-21
284,4,21497,2019-04-26
5,1,94221,2020-01-09
54,1,87975,2020-03-14
253,2,21349,2018-10-30
277,2,77147,2019-01-30
265,2,9329,2023-05-08
249,1,86265,2019-10-22
271,1,98887,2019-01-23
301,4,69499,2020-11-18
69,2,10462,2020-04-21
92,3,7303,2019-03-09
239,1,46453,2021-04-30
111,1,84057,2022-11-05
141,1,11341,2020-09-19
300,1,79086,2021-05-26
315,2,22465,2019-08-26
211,3,39447,2021-04-01
247,4,87441,2019-05-11
211,3,104327,2020-02-25
264,1,33803,2018-07-01
258,4,66635,2020-07-09
263,3,24377,2020-08-31
108,1,87093,2019-01-23
243,1,27529,2020-11-16
313,1,46739,2020-10-30
196,3,75608,2018-09-25
288,3,53187,2022-08-11
228,1,23155,2019-04-07
15,3,69548,2023-02-24
183,4,96326,2021-02-12
116,4,99454,2023-03-10
292,4,23739,2021-12-03
8,3,66835,2022-12-25
145,2,11058,2020-11-27
174,3,96041,2023-01-08
264,1,70744,2021-01-31
155,4,105657,2022-06-03
4,4,30008,2022-12-24
292,4,57499,2021-07-11
207,1,34499,2021-09-06
90,3,61929,2022-07-05
48,1,69196,2020-03-15
274,2,33185,2022-12-08
30,3,8283,2021-04-25
20,2,97736,2021-11-28
148,3,18245,2023-03-05
29,3,58293,2018-08-16
129,3,18864,2022-11-28
45,1,9384,2021-11-13
204,2,90787,2020-12-11
222,1,12376,2022-03-28
140,3,75446,2021-05-29
183,4,2845,2018-09-30
197,2,11647,2022-09-26
38,4,70207,2019-03-17
67,3,20670,2019-06-20
186,4,55628,2020-02-17
248,3,88590,2020-02-29
215,4,36199,2022-10-06
116,4,32902,2018-12-07
208,2,16666,2019-06-07
259,2,9724,2022-03-31
72,2,24087,2020-01-24
59,1,77247,2019-05-06
95,3,48821,2019-04-30
114,4,77042,2020-01-31
66,4,82532,2019-12-01
142,4,49552,2023-02-10
32,4,4449,2019-06-05
221,2,39867,2022-09-14
90,3,1019,2021-09-25
224,3,19513,2020-12-09
248,3,7958,2021-12-11
138,3,9187,2021-09-04
132,2,31290,2021-03-04
229,2,33203,2023-03-05
13,3,61032,2021-04-06
262,2,92074,2023-01-04
125,2,22286,2022-11-12
224,3,73616,2019-10-01
269,3,99091,2021-08-08
3,2,50630,2019-08-13
245,3,21774,2021-04-03
163,1,31466,2022-06-05
315,2,33656,2021-10-15
159,1,24300,2018-08-12
48,1,94686,2022-04-10
24,4,68477,2021-12-29
48,1,9962,2022-10-27
101,3,24088,2019-06-24
7,3,89178,2019-06-13
251,4,54835,2020-09-04
186,4,39191,2019-06-14
142,4,12287,2018-08-18
286,4,65857,2021-12-04
62,1,13409,2021-04-02
40,1,76659,2019-03-23
211,3,45213,2019-01-25
126,1,61054,2020-09-14
197,2,102234,2023-01-18
166,1,105386,2019-01-24
28,2,87351,2021-09-08
57,4,29564,2020-03-12
284,4,29256,2019-10-22
57,4,40427,2021-12-03
23,3,16378,2018-07-05
38,4,105135,2018-07-22
186,4,86230,2021-07-13
232,1,87413,2020-02-21
245,3,15280,2022-10-25
291,1,30886,2021-04-04
251,4,23169,2018-07-06
284,4,6193,2022-04-18
297,3,88603,2023-03-04
131,2,64209,2018-07-03
55,4,31865,2021-06-05
280,3,1931,2019-02-25
115,1,84585,2018-11-13
296,4,4209,2023-03-12
269,3,78886,2022-04-15
151,3,48224,2019-04-27
264,1,6834,2020-05-03
259,2,86138,2020-04-01
80,1,10716,2022-02-10
296,4,83990,2021-01-09
114,4,85828,2019-01-22
174,3,105137,2021-05-26
170,4,27294,2022-11-23
85,2,6147,2019-12-28
114,4,33699,2021-06-29
39,2,14900,2020-06-23
49,2,22730,2018-08-11
245,3,31441,2019-06-21
310,3,73511,2019-01-18
151,3,47953,2021-09-20
308,2,51264,2019-06-20
14,3,13372,2022-01-06
76,4,9585,2021-08-04
23,3,8263,2020-03-06
110,2,9210,2019-11-22
116,4,52340,2022-08-27
61,4,58465,2019-12-05
42,4,68108,2020-06-29
247,4,64744,2020-02-19
8,3,39642,2019-05-30
20,2,10525,2018-12-26
23,3,15184,2022-11-11
259,2,56828,2020-08-22
212,1,103132,2021-08-20
66,4,2750,2020-04-09
164,2,75313,2022-03-26
155,4,83474,2022-11-13
215,4,104781,2022-03-24
36,1,44245,2023-01-15
279,1,100924,2018-06-27
286,4,105285,2022-09-16
191,3,100951,2021-04-17
114,4,31135,2022-02-02
217,1,64201,2020-07-04
229,2,26924,2020-10-20
3,2,89371,2020-04-25
250,2,92638,2021-10-30
247,4,46689,2018-08-30
92,3,45817,2021-11-07
197,2,48400,2018-07-06
72,2,32111,2022-07-03
101,3,14379,2022-03-20
203,1,13500,2022-01-18
82,1,65208,2019-06-02
54,1,62284,2019-06-02
19,4,81621,2020-05-29
45,1,58888,2019-01-17
151,3,64363,2022-11-02
237,1,15685,2020-07-10
257,2,46764,2020-10-17
153,1,94059,2021-07-25
151,3,41677,2021-10-13
10,1,51381,2022-03-11
180,1,87103,2020-11-03
14,3,20812,2022-09-29
89,2,79702,2019-09-08
325,2,104130,2023-05-17
92,3,65636,2018-06-07
233,3,19970,2021-06-25
23,3,76945,2019-01-26
52,2,51801,2021-04-13
264,1,36437,2022-06-28
318,3,105475,2018-06-26
207,1,46091,2020-07-16
80,1,48448,2021-10-18
238,1,8524,2021-11-25
147,2,4121,2019-03-12
228,1,69635,2020-05-23
241,4,51393,2019-02-20
57,4,82917,2018-09-20
247,4,95754,2022-04-24
311,2,87379,2019-12-24
38,4,29956,2020-02-27
255,1,79334,2019-11-15
21,3,46355,2021-10-25
308,2,6082,2021-09-06
138,3,48010,2022-02-24
261,4,71062,2018-06-20
34,2,37531,2019-06-01
88,3,57426,2022-02-24
92,3,23811,2021-12-11
225,1,29059,2020-08-16
26,3,3801,2023-04-28
255,1,52271,2021-06-14
305,2,48144,2023-01-01
270,2,101190,2023-02-24
91,2,19703,2021-01-29
71,4,81358,2020-05-09
264,1,36769,2021-10-05
92,3,15280,2018-05-28
132,2,28294,2018-06-29
278,4,61337,2019-02-05
62,1,18948,2021-12-31
208,2,89972,2020-10-19
246,1,28893,2018-05-22
48,1,44908,2021-06-10
30,3,93292,2020-12-04
26,3,88843,2019-01-21
255,1,35743,2022-03-11
98,3,77512,2019-10-02
29,3,6703,2019-02-02
247,4,14671,2022-08-24
35,2,33726,2019-11-08
178,1,25662,2020-04-30
76,4,56579,2019-04-20
263,3,33774,2022-11-03
158,1,91426,2020-08-12
122,4,8350,2021-06-13
52,2,62650,2019-12-12
26,3,100960,2023-04-15
54,1,63368,2023-03-15
274,2,49132,2023-01-07
34,2,101171,2018-07-29
186,4,72081,2019-11-19
176,1,99981,2020-11-08
58,2,86493,2023-01-11
247,4,51871,2019-11-06
324,2,72022,2022-10-03
250,2,37769,2021-02-01
197,2,81989,2021-12-22
190,2,36319,2022-02-10
76,4,101238,2019-07-28
170,4,85244,2020-05-10
301,4,11981,2018-10-25
287,3,63012,2022-11-25
226,3,87204,2019-03-28
3,2,46429,2023-01-12
96,2,103347,2022-08-23
266,1,99756,2019-02-24
61,4,23474,2018-07-09
97,4,83062,2019-09-02
142,4,78428,2019-05-04
79,4,66034,2019-10-03
271,1,14530,2021-11-02
67,3,78111,2022-12-02
14,3,33752,2020-10-11
59,1,39728,2023-01-26
57,4,74332,2020-07-01
12,3,12111,2022-01-16
64,1,45260,2020-11-11
317,1,21590,2018-09-13
119,3,44173,2021-07-18
220,1,90141,2019-07-17
210,3,12963,2020-11-13
203,1,82855,2021-01-06
111,1,7620,2023-02-15
323,1,7546,2021-06-12
107,1,72296,2022-12-28
171,3,21518,2018-06-01
184,3,38932,2023-05-02
138,3,49880,2021-11-11
174,3,99206,2023-01-20
142,4,92821,2022-04-05
29,3,62762,2020-11-07
288,3,97928,2023-02-25
74,2,22137,2022-12-10
3,2,67534,2020-06-08
189,4,39969,2022-07-13
53,3,24614,2022-07-21
11,2,103212,2022-10-05
246,1,31028,2022-03-02
240,1,34507,2019-04-09
138,3,70298,2018-09-20
326,1,13038,2019-07-17
184,3,31049,2018-10-16
276,1,32841,2022-06-24
297,3,91342,2018-06-03
50,1,50815,2019-07-10
35,2,5186,2021-11-06
98,3,73068,2022-08-15
218,3,8659,2021-09-01
122,4,15740,2020-10-05
267,4,91824,2022-11-02
275,4,101244,2019-04-07
186,4,57748,2023-05-19
131,2,32871,2021-12-13
292,4,15103,2021-03-27
186,4,38843,2022-03-21
214,2,87483,2018-09-11
270,2,69749,2021-06-05
252,1,91876,2022-04-06
275,4,13714,2021-11-21
245,3,47844,2022-07-08
57,4,64709,2021-12-11
144,2,36554,2021-10-12
288,3,73727,2022-06-19
87,2,35581,2021-04-25
288,3,2041,2019-04-08
294,1,29149,2023-05-04
67,3,23607,2020-12-12
248,3,104716,2022-01-27
136,2,37284,2021-08-29
186,4,47769,2019-06-23
198,4,15264,2021-02-03
180,1,42000,2022-03-18
39,2,36409,2021-04-26
27,1,49665,2021-12-30
79,4,48567,2023-05-02
2,2,52491,2020-05-16
297,3,92664,2021-02-11
75,4,71341,2019-12-10
280,3,47296,2019-01-26
204,2,67846,2021-10-28
162,4,88134,2020-08-10
136,2,89813,2018-09-27
247,4,16150,2019-01-26
106,1,87701,2019-12-17
320,3,76691,2021-09-09
11,2,40202,2020-11-28
286,4,25860,2018-10-08
117,4,66061,2019-07-08
261,4,91631,2019-09-19
49,2,47025,2019-06-26
9,2,65167,2020-02-11
185,1,78801,2020-04-18
101,3,85282,2020-02-20
237,1,83488,2020-12-06
277,2,85404,2021-02-11
138,3,20593,2019-03-07
321,1,96811,2018-05-28
58,2,105795,2019-05-09
266,1,71581,2019-10-02
263,3,502,2020-04-12
53,3,57620,2021-04-20
305,2,19192,2021-10-21
163,1,67958,2020-02-19
49,2,99034,2019-09-01
173,2,23607,2021-05-10
97,4,29136,2022-04-21
279,1,13862,2021-06-11
55,4,58715,2019-09-02
265,2,74636,2021-05-27
227,4,44988,2019-07-15
114,4,78288,2021-09-16
97,4,52791,2020-07-14
43,1,85677,2018-07-24
232,1,92428,2019-07-11
222,1,77448,2022-10-16
167,4,84808,2019-06-08
227,4,67276,2021-06-29
116,4,41387,2018-08-20
89,2,8215,2021-02-14
176,1,71998,2021-11-06
324,2,104872,2018-10-12
137,2,54399,2022-05-19
174,3,3627,2022-06-30
290,1,13755,2022-03-20
229,2,51949,2020-06-05
260,4,100582,2021-08-11
82,1,40875,2022-07-27
92,3,87022,2022-07-25
112,1,22376,2023-03-02
222,1,101420,2021-11-01
63,1,13662,2019-06-18
237,1,12014,2021-07-29
234,1,20492,2021-03-15
73,4,56390,2019-03-10
73,4,22394,2019-11-24
122,4,81253,2020-05-23
95,3,33959,2022-04-27
296,4,77689,2022-06-27
148,3,104463,2019-04-07
132,2,92141,2019-01-13
113,2,56062,2019-12-05
167,4,103027,2018-07-14
219,3,86644,2019-07-06
151,3,94321,2019-09-11
47,3,72933,2018-10-30
167,4,83851,2019-11-08
205,2,25803,2019-08-18
213,2,69057,2021-11-21
150,1,40206,2022-07-28
75,4,57822,2018-06-20
191,3,15885,2019-02-06
47,3,93895,2022-10-14
27,1,12223,2020-10-12
55,4,7512,2023-01-18
289,1,95794,2018-08-14
74,2,58637,2019-08-20
210,3,431,2023-05-01
236,1,73074,2022-03-20
12,3,76714,2019-10-12
51,1,96148,2019-01-03
183,4,29736,2021-06-14
67,3,19407,2018-08-21
116,4,97772,2022-02-13
13,3,45251,2019-04-20
158,1,32155,2021-06-05
313,1,65853,2022-12-11
279,1,25950,2021-08-30
269,3,79198,2023-01-01
263,3,7447,2022-03-26
298,2,96132,2021-04-28
191,3,7907,2019-03-31
223,2,6632,2018-07-28
179,3,99330,2019-12-05
257,2,48978,2021-01-17
149,1,18431,2022-09-29
10,1,49078,2020-11-13
98,3,96516,2019-03-16
253,2,94470,2022-10-08
21,3,101574,2019-03-30
277,2,94209,2018-12-30
174,3,44411,2021-09-03
218,3,68470,2021-04-23
40,1,46820,2020-08-27
255,1,70053,2022-09-28
179,3,57923,2019-03-22
75,4,32542,2023-02-19
84,4,40074,2020-10-31
242,2,56825,2022-08-02
199,1,18228,2020-06-10
102,3,651,2022-10-15
233,3,93636,2022-10-31
79,4,54816,2022-08-25
319,4,1771,2020-08-29
219,3,1177,2020-08-28
17,1,83136,2019-01-09
44,2,98366,2023-04-21
171,3,43118,2022-02-20
90,3,4639,2022-04-05
26,3,62368,2018-09-22
141,1,89650,2019-12-15
49,2,66711,2019-11-19
49,2,34885,2020-04-29
297,3,34381,2019-06-09
238,1,80999,2021-01-25
210,3,89705,2019-07-13
267,4,63797,2019-09-28
121,3,42056,2021-07-22
30,3,62437,2022-10-14
198,4,3826,2021-07-17
38,4,23651,2019-07-11
30,3,44658,2018-06-29
49,2,57408,2022-11-25
294,1,7052,2022-04-03
216,1,90243,2022-07-09
302,2,52177,2020-05-20
79,4,71423,2023-05-15
142,4,12756,2018-07-03
166,1,80296,2021-04-20
323,1,22473,2023-01-08
29,3,82721,2022-05-14
116,4,21391,2019-10-14
228,1,65709,2021-05-10
73,4,89367,2019-07-08
217,1,14245,2019-06-03
72,2,27645,2021-07-04
304,4,42648,2021-02-06
142,4,6974,2018-08-09
323,1,1311,2022-08-21
95,3,13082,2020-08-27
310,3,1742,2020-10-19
104,2,103094,2021-02-22
150,1,50080,2021-03-14
295,2,12854,2019-07-19
251,4,31969,2020-10-20
71,4,29665,2019-09-08
66,4,39670,2023-02-25
288,3,5256,2021-09-13
24,4,85757,2022-02-25
295,2,17474,2021-12-28
243,1,90435,2020-10-29
71,4,86050,2019-02-05
233,3,5610,2021-07-28
211,3,59286,2021-05-29
308,2,34506,2019-02-26
50,1,23627,2019-02-22
212,1,66456,2022-10-04
255,1,76913,2018-10-08
297,3,11498,2021-05-21
288,3,28827,2023-02-12
221,2,71046,2019-07-04
139,1,54603,2019-02-08
301,4,26960,2020-01-23
42,4,50484,2019-09-29
119,3,71183,2019-10-18
123,1,33634,2018-09-10
200,2,44844,2021-08-05
313,1,40467,2021-02-25
239,1,54330,2022-04-05
39,2,42821,2022-08-29
100,1,4386,2021-11-20
273,1,88952,2020-02-08
22,1,16794,2019-02-11
172,2,3356,2021-03-19
3,2,52165,2019-10-13
150,1,86726,2022-01-30
8,3,103356,2019-04-03
214,2,41670,2022-10-03
296,4,37236,2021-01-05
213,2,1101,2019-11-08
121,3,24198,2019-10-24
15,3,83897,2023-02-22
316,2,82448,2021-08-26
171,3,105804,2018-08-20
293,1,92230,2021-08-05
155,4,87734,2022-01-07
135,1,40279,2022-06-19
119,3,35652,2023-01-24
114,4,12062,2021-04-28
297,3,26202,2019-04-12
237,1,95523,2020-08-27
271,1,54620,2021-09-25
167,4,98439,2022-04-07
156,2,31128,2018-11-10
314,1,39004,2022-12-04
320,3,9876,2021-11-23
262,2,37675,2019-09-08
267,4,11841,2023-01-30
149,1,48721,2019-12-19
144,2,30916,2019-07-01
296,4,14664,2019-10-08
323,1,87047,2020-03-10
307,1,101558,2020-07-14
53,3,670,2022-07-06
24,4,72405,2021-10-24
18,4,101755,2021-11-10
130,4,52280,2018-08-07
204,2,34242,2018-10-19
76,4,46811,2020-09-18
256,3,7813,2021-02-08
138,3,95434,2020-11-17
304,4,80657,2019-01-19
170,4,101448,2020-09-21
121,3,61606,2020-11-03
297,3,383,2020-05-17
252,1,21004,2021-07-14
225,1,102218,2019-07-26
140,3,65305,2022-11-13
289,1,78555,2023-05-06
17,1,105329,2019-11-28
184,3,47227,2022-05-07
128,3,93611,2019-08-07
111,1,58223,2021-12-24
5,1,23167,2020-01-22
117,4,10757,2021-12-29
65,2,25129,2023-04-15
212,1,87370,2019-06-08
89,2,36173,2021-01-21
73,4,81388,2019-03-18
256,3,103770,2018-12-11
92,3,68728,2018-07-14
289,1,39543,2020-06-19
124,1,104247,2019-07-20
282,1,29038,2019-02-21
122,4,17450,2019-04-16
132,2,35800,2019-12-14
114,4,45524,2020-06-10
320,3,100539,2020-03-12
169,2,58324,2019-08-06
217,1,45145,2020-03-01
73,4,63762,2018-07-03
12,3,61164,2022-10-07
36,1,41874,2019-02-09
221,2,86772,2018-10-07
57,4,97711,2022-01-22
142,4,100951,2021-10-27
14,3,93801,2018-11-12
240,1,100671,2020-08-31
211,3,103256,2020-05-09
16,1,57150,2021-09-13
254,1,72200,2019-06-25
214,2,29574,2020-03-15
4,4,5389,2020-10-16
112,1,12527,2020-11-15
245,3,53063,2018-06-26
131,2,60848,2020-01-11
278,4,81963,2020-05-17
101,3,34050,2023-05-21
256,3,41188,2021-06-03
130,4,79484,2018-06-27
104,2,3538,2022-10-28
8,3,46254,2020-07-19
284,4,103842,2018-08-23
299,2,35640,2019-07-22
105,1,35510,2022-09-24
255,1,36199,2021-09-12
187,2,37245,2021-02-28
81,4,75844,2022-01-21
35,2,1790,2021-06-28
322,1,10199,2018-06-21
318,3,18075,2022-04-28
102,3,41745,2021-09-14
54,1,54588,2019-10-17
15,3,9385,2018-06-03
253,2,2006,2022-12-01
107,1,22671,2021-03-28
245,3,3963,2021-03-27
121,3,25729,2022-01-25
9,2,48567,2020-09-16
315,2,54670,2018-09-29
161,1,14698,2019-02-11
245,3,15847,2020-08-27
129,3,71437,2018-07-02
295,2,61160,2022-05-11
321,1,36100,2020-09-09
270,2,49876,2022-06-15
72,2,10957,2018-12-28
226,3,89065,2021-06-18
93,2,80614,2020-02-20
293,1,49471,2022-11-30
19,4,54305,2022-10-03
130,4,24737,2021-08-24
55,4,23491,2021-01-07
27,1,56369,2021-07-16
57,4,56414,2019-01-27
269,3,95304,2018-08-12
76,4,76014,2022-10-17
66,4,10342,2018-07-15
208,2,50100,2021-06-28
71,4,30612,2021-12-24
95,3,65685,2019-05-11
138,3,89051,2018-08-31
85,2,24476,2022-01-23
297,3,92720,2019-01-16
81,4,82989,2022-09-05
170,4,40156,2019-11-08
120,4,91636,2018-11-09
288,3,6333,2020-03-27
276,1,33447,2019-02-21
321,1,94146,2019-04-09
306,2,69824,2018-10-28
55,4,62650,2022-07-19
84,4,1993,2019-12-08
151,3,41670,2021-11-14
278,4,72482,2018-06-23
83,4,97897,2021-07-03
69,2,85340,2018-12-15
24,4,89945,2021-10-21
288,3,26423,2021-02-07
259,2,87206,2018-10-03
274,2,57784,2021-08-22
309,1,71016,2019-01-12
148,3,62906,2022-02-12
38,4,68958,2018-07-20
211,3,43867,2021-09-15
95,3,1046,2019-07-02
55,4,44516,2020-12-07
38,4,100656,2019-10-27
71,4,93074,2022-07-26
109,1,3458,2021-08-26
232,1,27916,2019-12-12
51,1,15511,2020-12-03
99,1,89942,2021-08-06
101,3,81704,2023-03-31
131,2,69432,2020-05-24
200,2,69625,2023-05-11
278,4,65926,2021-03-26
253,2,42945,2018-11-12
182,2,54893,2020-03-17
76,4,46127,2021-01-24
69,2,22847,2018-06-08
116,4,53096,2018-10-11
241,4,101628,2019-04-05
295,2,79847,2020-11-29
102,3,60462,2022-11-09
221,2,8252,2019-11-23
14,3,35766,2018-06-10
122,4,41168,2023-02-06
44,2,47354,2019-05-17
168,2,74705,2018-05-27
4,4,97957,2018-07-08
307,1,86292,2021-01-21
274,2,44829,2019-04-29
149,1,86470,2020-04-25
297,3,52354,2020-12-20
165,2,69257,2021-08-29
319,4,80609,2018-11-08
154,2,54198,2020-09-25
7,3,2788,2021-04-25
167,4,92269,2018-11-30
173,2,78747,2022-03-07
251,4,58858,2021-10-06
315,2,102577,2019-04-18
235,1,44054,2022-08-17
125,2,39081,2019-09-24
94,2,54665,2021-11-18
13,3,60259,2022-06-01
247,4,82156,2020-05-08
298,2,103310,2022-06-07
97,4,46147,2023-03-04
256,3,105057,2019-11-26
162,4,75190,2018-08-18
57,4,98691,2018-05-26
46,2,67397,2022-12-16
171,3,37802,2021-06-15
140,3,41381,2019-01-04
298,2,39833,2021-05-29
146,2,7327,2020-08-30
121,3,77424,2021-04-09
50,1,90200,2020-11-13
26,3,8698,2021-11-18
299,2,97857,2019-08-04
193,2,41571,2019-05-31
96,2,66279,2021-01-13
314,1,64713,2018-09-18
101,3,59561,2019-09-01
224,3,63618,2019-08-02
51,1,42677,2020-07-03
54,1,737,2021-11-23
306,2,1937,2020-04-12
151,3,32059,2022-11-22
250,2,8311,2022-04-19
266,1,95654,2019-11-12
227,4,97430,2022-12-17
140,3,57879,2020-01-13
277,2,87967,2021-06-09
307,1,73287,2022-05-08
171,3,34158,2019-01-15
81,4,105320,2019-01-05
179,3,79045,2021-07-23
276,1,22474,2019-03-13
16,1,31036,2023-04-04
116,4,93494,2021-06-13
37,2,92632,2020-09-02
117,4,48014,2022-05-28
118,4,6166,2022-10-17
280,3,101763,2020-08-17
280,3,25219,2020-08-25
13,3,25106,2020-07-08
114,4,72658,2020-05-21
31,2,66606,2021-02-24
116,4,61030,2019-08-18
68,3,79538,2021-10-30
102,3,75881,2022-10-13
78,1,94759,2019-07-21
183,4,92695,2021-03-22
76,4,93971,2018-08-30
75,4,1590,2022-05-13
61,4,19691,2019-10-17
188,2,11816,2022-05-22
26,3,52461,2023-04-20
15,3,40653,2018-12-28
250,2,73658,2019-05-25
225,1,95250,2019-01-04
311,2,26818,2021-08-13
202,3,55815,2023-03-29
141,1,103105,2022-02-12
9,2,61081,2022-06-18
150,1,100227,2021-03-04
218,3,37696,2021-04-30
121,3,80886,2023-01-04
127,2,13184,2020-01-01
55,4,22998,2018-11-19
187,2,70310,2022-07-17
148,3,73000,2021-07-14
67,3,95912,2018-11-29
119,3,58482,2019-06-17
132,2,55574,2019-09-14
128,3,44515,2019-10-21
251,4,82931,2021-09-13
73,4,28228,2020-12-10
140,3,11714,2018-09-25
289,1,81208,2019-02-08
284,4,11439,2018-08-17
196,3,49865,2022-12-02
325,2,99968,2022-09-15
201,2,61929,2018-08-27
184,3,37825,2021-05-06
273,1,77091,2019-08-08
215,4,38958,2022-10-04
155,4,37909,2022-05-10
315,2,97492,2023-02-08
286,4,53210,2022-10-01
121,3,97525,2021-08-23
46,2,43776,2020-11-07
236,1,91872,2021-03-28
121,3,62888,2018-07-26
59,1,24589,2022-12-18
193,2,9220,2021-01-13
275,4,34741,2019-01-01
71,4,87533,2019-06-05
86,1,24821,2019-07-10
261,4,71503,2018-12-31
147,2,75952,2018-12-22
302,2,12294,2022-02-04
233,3,42912,2019-05-24
77,1,447,2022-05-05
285,2,23427,2020-08-07
320,3,40387,2021-01-29
77,1,18193,2019-01-12
220,1,71499,2022-12-14
75,4,52598,2021-12-09
58,2,103339,2019-01-26
155,4,2437,2023-01-13
76,4,31489,2019-04-19
315,2,46019,2020-08-10
183,4,75334,2022-03-24
289,1,84874,2018-12-10
292,4,105660,2021-11-11
71,4,23889,2019-12-20
35,2,101468,2022-02-24
275,4,63075,2021-08-03
122,4,6371,2022-08-30
1,1,33339,2020-05-22
91,2,45702,2021-10-23
317,1,43044,2022-05-16
148,3,86251,2020-06-14
162,4,75475,2021-04-08
101,3,21858,2018-07-08
200,2,74726,2018-08-24
115,1,22752,2021-11-26
256,3,64133,2018-11-29
145,2,12217,2023-05-12
55,4,77780,2022-09-03
221,2,76721,2018-12-19
71,4,47475,2018-06-21
79,4,66160,2021-03-07
56,2,11174,2021-07-22
134,3,26269,2018-07-01
253,2,48306,2023-02-11
275,4,79210,2021-11-27
98,3,347,2021-04-19
241,4,92318,2021-11-24
250,2,54889,2022-09-13
311,2,53525,2018-09-05
73,4,81281,2019-06-05
227,4,53796,2020-12-13
133,2,99118,2018-09-04
180,1,41235,2018-09-06
260,4,49148,2023-04-17
186,4,37467,2019-01-09
138,3,4976,2021-07-10
319,4,32251,2019-09-06
138,3,85330,2023-01-25
86,1,65358,2020-04-29
259,2,62486,2023-04-24
275,4,96204,2021-04-18
62,1,34699,2019-09-04
32,4,94516,2018-06-28
191,3,105716,2022-09-21
25,1,33422,2019-07-20
31,2,78148,2022-10-23
83,4,45649,2021-12-17
135,1,100223,2023-05-05
250,2,102163,2022-02-18
320,3,2340,2020-01-16
20,2,5310,2022-01-06
168,2,26513,2022-06-21
291,1,47228,2021-06-07
134,3,56911,2022-02-14
167,4,16762,2021-08-07
254,1,3758,2022-01-07
247,4,23189,2022-03-24
305,2,32395,2022-05-20
156,2,83427,2020-07-12
268,2,44583,2018-06-11
66,4,28811,2021-11-12
19,4,17778,2019-01-19
281,2,49201,2022-10-08
32,4,88306,2021-06-20
126,1,7180,2022-10-17
277,2,9839,2021-03-02
8,3,15139,2021-11-24
292,4,77796,2022-07-18
314,1,50318,2023-02-02
183,4,6103,2019-01-02
174,3,80935,2021-07-11
213,2,29163,2018-12-05
24,4,25400,2019-11-08
39,2,95951,2022-03-01
231,1,41482,2019-07-15
50,1,2591,2019-07-19
246,1,14187,2022-06-19
286,4,36076,2021-05-28
79,4,105829,2019-08-06
38,4,103577,2019-03-25
120,4,74208,2021-07-26
312,2,7613,2022-12-15
101,3,51207,2022-09-06
58,2,23289,2019-05-28
323,1,58591,2020-07-03
296,4,30667,2020-05-12
157,1,55513,2022-03-01
25,1,91742,2023-03-06
66,4,9593,2020-07-13
133,2,35105,2022-03-11
17,1,10269,2021-01-25
189,4,51221,2019-12-27
3,2,3472,2021-02-04
249,1,12401,2021-02-21
79,4,49570,2022-02-27
61,4,25417,2021-05-21
213,2,15530,2021-01-18
263,3,5133,2022-09-24
229,2,89804,2018-06-10
161,1,18330,2019-07-26
229,2,40176,2022-11-08
42,4,50652,2020-01-21
130,4,102943,2023-03-10
252,1,104945,2021-08-07
311,2,48981,2021-11-21
67,3,64086,2020-06-27
78,1,34167,2023-05-20
49,2,27134,2023-01-28
75,4,56181,2020-07-07
160,1,33208,2020-11-18
92,3,51892,2019-04-04
82,1,102441,2018-07-24
71,4,2754,2021-05-26
113,2,49681,2020-10-27
210,3,99622,2018-08-29
144,2,16626,2018-06-13
37,2,20020,2020-06-05
133,2,26904,2022-06-15
159,1,85270,2022-09-16
18,4,72960,2020-03-30
267,4,71367,2022-01-01
188,2,82155,2018-08-15
53,3,229,2019-11-03
5,1,91807,2022-08-20
136,2,53812,2018-05-21
20,2,22805,2019-12-10
25,1,93275,2021-08-11
18,4,17278,2019-10-24
289,1,74213,2018-11-25
